id,levelType,level,group,round,name,type1,type2,heldItem,Move1,Move2,Move3,Move4,nature,ev,baseHp,baseAtk,baseDef,baseSpAtk,baseSpDef,baseSpeed,evHp,evAtk,evDef,evSpAtk,evSpDef,evSpeed
1395,レベル50,50,7,8,プテラ,いわ,ひこう,こだわりハチマキ,ストーンエッジ,つばめがえし,じしん,ドラゴンクロー,いじっぱり,AS,80,105,65,60,75,130,0,252,0,0,0,252
1396,レベル50,50,7,8,ポリゴン2,ノーマル,,ラムのみ,トライアタック,シグナルビーム,シャドーボール,れいとうビーム,ひかえめ,HC,85,80,90,105,95,60,252,0,0,252,0,0
1397,レベル50,50,7,8,ベロベルト,ノーマル,,のんきのおこう,のしかかり,パワーウィップ,じしん,だいばくはつ,いじっぱり,HA,110,85,95,80,95,50,252,252,0,0,0,0
1398,レベル50,50,7,8,メガヤンマ,むし,ひこう,ものしりメガネ,むしのさざめき,エアスラッシュ,サイコキネシス,シャドーボール,ひかえめ,CS,86,76,86,116,56,95,0,0,0,252,0,252
1399,レベル50,50,7,8,サーナイト,エスパー,,ものしりメガネ,サイコキネシス,10まんボルト,シャドーボール,みちづれ,おくびょう,CS,68,65,65,125,115,80,0,0,0,252,0,252
1400,レベル50,50,7,8,エルレイド,エスパー,かくとう,ピントレンズ,サイコカッター,インファイト,リーフブレード,つじぎり,いじっぱり,AD,68,125,65,65,115,80,0,252,0,0,252,0
1401,レベル50,50,7,8,ナッシー,くさ,エスパー,たつじんのおび,リーフストーム,サイコキネシス,ヘドロばくだん,げんしのちから,ひかえめ,HC,95,95,85,125,65,55,252,0,0,252,0,0
1402,レベル50,50,7,8,スターミー,みず,エスパー,たつじんのおび,なみのり,サイコキネシス,10まんボルト,れいとうビーム,ひかえめ,CS,60,75,85,100,85,115,0,0,0,252,0,252
1403,レベル50,50,7,8,フライゴン,じめん,ドラゴン,ラムのみ,じしん,げきりん,かみくだく,ストーンエッジ,いじっぱり,AS,80,100,80,80,80,100,0,252,0,0,0,252
1404,レベル50,50,7,8,シャワーズ,みず,,たつじんのおび,なみのり,れいとうビーム,シャドーボール,シグナルビーム,ひかえめ,HC,130,65,60,110,95,65,252,0,0,252,0,0
1405,レベル50,50,7,8,サンダース,でんき,,するどいキバ,10まんボルト,はかいこうせん,シャドーボール,シグナルビーム,ひかえめ,CS,65,65,60,110,95,130,0,0,0,252,0,252
1406,レベル50,50,7,8,ブースター,ほのお,,しろいハーブ,ほのおのキバ,ギガインパクト,ばかぢから,かみつく,いじっぱり,AD,65,130,60,95,110,65,0,252,0,0,252,0
1407,レベル50,50,7,8,エーフィ,エスパー,,ものしりメガネ,サイコキネシス,シャドーボール,シグナルビーム,あさのひざし,ひかえめ,CS,65,65,60,130,95,110,0,0,0,252,0,252
1408,レベル50,50,7,8,ブラッキー,あく,,ひかりのこな,しっぺがえし,きりふだ,のろい,つきのひかり,わんぱく,BD,95,65,110,60,130,65,0,0,252,0,252,0
1409,レベル50,50,7,8,リーフィア,くさ,,せんせいのツメ,リーフブレード,シザークロス,つばめがえし,かみつく,いじっぱり,AB,65,110,130,60,65,95,0,252,252,0,0,0
1410,レベル50,50,7,8,グレイシア,こおり,,ものしりメガネ,れいとうビーム,シャドーボール,シグナルビーム,みずのはどう,ひかえめ,BC,65,60,110,130,95,65,0,0,252,252,0,0
1411,レベル50,50,7,8,ルカリオ,かくとう,はがね,たつじんのおび,はどうだん,サイコキネシス,シャドーボール,りゅうのはどう,ひかえめ,CS,70,110,70,115,70,90,0,0,0,252,0,252
1412,レベル50,50,7,8,カバルドン,じめん,,せんせいのツメ,じしん,ストーンエッジ,かみくだく,かみなりのキバ,いじっぱり,HA,108,112,118,68,72,47,252,252,0,0,0,0
1413,レベル50,50,7,8,ダイノーズ,いわ,はがね,いのちのたま,ラスターカノン,パワージェム,だいちのちから,10まんボルト,ひかえめ,CD,60,55,145,75,150,40,0,0,0,252,252,0
1414,レベル50,50,7,8,ヨノワール,ゴースト,,ちからのハチマキ,シャドーパンチ,じしん,かわらわり,いわなだれ,いじっぱり,BD,45,100,135,65,135,45,0,0,252,0,252,0
1415,レベル50,50,7,8,ボスゴドラ,はがね,いわ,きあいのタスキ,メタルバースト,ストーンエッジ,じしん,シャドークロー,いじっぱり,AB,70,110,180,60,60,50,0,252,252,0,0,0
1416,レベル50,50,7,8,トドゼルガ,こおり,みず,たべのこし,なみのり,れいとうビーム,シグナルビーム,あられ,ひかえめ,HC,110,80,90,95,90,65,252,0,0,252,0,0
1417,レベル50,50,7,8,マンムー,こおり,じめん,いのちのたま,じしん,こおりのキバ,ストーンエッジ,すてみタックル,いじっぱり,HA,110,130,80,70,60,80,252,252,0,0,0,0
1418,レベル50,50,7,8,ラプラス,みず,こおり,ひかりのこな,なみのり,れいとうビーム,サイコキネシス,10まんボルト,ひかえめ,HC,130,85,80,85,95,60,252,0,0,252,0,0
1419,レベル50,50,7,8,クロバット,どく,ひこう,するどいツメ,クロスポイズン,ブレイブバード,シザークロス,しねんのずつき,いじっぱり,AS,85,90,80,70,80,130,0,252,0,0,0,252
1420,レベル50,50,7,8,ジバコイル,でんき,はがね,ひかりのこな,10まんボルト,ラスターカノン,トライアタック,シグナルビーム,ひかえめ,BC,70,70,115,130,90,60,0,0,252,252,0,0
1421,レベル50,50,7,8,ドサイドン,じめん,いわ,こだわりハチマキ,がんせきほう,じしん,アームハンマー,メガホーン,いじっぱり,HA,115,140,130,55,55,40,252,252,0,0,0,0
1422,レベル50,50,7,8,モジャンボ,くさ,,のんきのおこう,パワーウィップ,じしん,つばめがえし,かわらわり,いじっぱり,AB,100,100,125,110,50,50,0,252,252,0,0,0
1423,レベル50,50,7,8,ポリゴンZ,ノーマル,,たつじんのおび,トライアタック,シャドーボール,10まんボルト,じこさいせい,ひかえめ,CS,85,80,70,135,75,90,0,0,0,252,0,252
1424,レベル50,50,7,8,ギャラドス,みず,ひこう,カゴのみ,たきのぼり,じしん,ねむる,りゅうのまい,いじっぱり,AS,95,125,79,60,100,81,0,252,0,0,0,252
1425,レベル50,50,7,8,カビゴン,ノーマル,,いのちのたま,すてみタックル,じしん,しねんのずつき,かみくだく,いじっぱり,HA,160,110,65,65,110,30,252,252,0,0,0,0
1426,レベル50,50,7,8,キングドラ,みず,ドラゴン,こうかくレンズ,ハイドロポンプ,りゅうせいぐん,ふぶき,シグナルビーム,ひかえめ,HC,75,95,95,95,95,85,252,0,0,252,0,0
1427,レベル50,50,7,8,ハピナス,ノーマル,,たべのこし,ゆめくい,うたう,タマゴうみ,カウンター,おだやか,HD,255,10,10,75,135,55,252,0,0,0,252,0
1428,レベル50,50,7,8,ミロカロス,みず,,ラムのみ,なみのり,れいとうビーム,りゅうのはどう,じこさいせい,ひかえめ,HC,95,60,79,100,125,81,252,0,0,252,0,0
1429,レベル50,50,7,8,エレキブル,でんき,,シュカのみ,かみなりパンチ,ほのおのパンチ,れいとうパンチ,じしん,いじっぱり,AS,75,123,67,95,85,95,0,252,0,0,0,252
1430,レベル50,50,7,8,ブーバーン,ほのお,,しろいハーブ,オーバーヒート,サイコキネシス,きあいだま,あやしいひかり,ひかえめ,CS,75,95,67,125,95,83,0,0,0,252,0,252
1431,レベル50,50,7,8,トゲキッス,ノーマル,ひこう,たつじんのおび,はかいこうせん,エアスラッシュ,はどうだん,サイコキネシス,ひかえめ,CS,85,50,95,120,115,80,0,0,0,252,0,252
1432,レベル50,50,7,8,ウインディ,ほのお,,きあいのハチマキ,フレアドライブ,しんそく,かみくだく,かみなりのキバ,いじっぱり,AS,90,110,80,100,80,95,0,252,0,0,0,252
1433,レベル50,50,7,8,カイリュー,ドラゴン,ひこう,こだわりハチマキ,げきりん,ギガインパクト,じしん,ばかぢから,いじっぱり,AD,91,134,95,100,100,80,0,252,0,0,252,0
1434,レベル50,50,7,8,バンギラス,いわ,あく,ヨプのみ,ストーンエッジ,かみくだく,じしん,りゅうのまい,いじっぱり,HA,100,134,110,95,100,61,252,252,0,0,0,0
1435,レベル50,50,7,8,ボーマンダ,ドラゴン,ひこう,ラムのみ,げきりん,かみくだく,じしん,しねんのずつき,いじっぱり,AS,95,135,80,110,80,100,0,252,0,0,0,252
1436,レベル50,50,7,8,メタグロス,はがね,エスパー,せんせいのツメ,コメットパンチ,しねんのずつき,じしん,だいばくはつ,いじっぱり,HA,80,135,130,95,90,70,252,252,0,0,0,0
1437,レベル50,50,7,8,ガブリアス,ドラゴン,じめん,キーのみ,げきりん,じしん,かみくだく,ほのおのキバ,いじっぱり,AS,108,130,95,80,85,102,0,252,0,0,0,252
1438,レベル50,50,7,8,ケッキング,ノーマル,,ちからのハチマキ,ギガインパクト,じしん,アームハンマー,シャドークロー,いじっぱり,HA,150,160,100,95,65,100,252,252,0,0,0,0
1439,レベル50,50,8,8,フリーザー,こおり,ひこう,つめたいいわ,ふぶき,そらをとぶ,はねやすめ,あられ,すなお,AC,90,85,100,95,125,85,0,252,0,252,0,0
1440,レベル50,50,8,8,サンダー,でんき,ひこう,ヤチェのみ,かみなり,ドリルくちばし,でんじは,あまごい,まじめ,AS,90,90,85,125,90,100,0,252,0,0,0,252
1441,レベル50,50,8,8,ファイヤー,ほのお,ひこう,イトケのみ,かえんほうしゃ,エアスラッシュ,げんしのちから,はねやすめ,おくびょう,CS,90,100,90,125,85,90,0,0,0,252,0,252
1442,レベル50,50,8,8,ライコウ,でんき,,ラムのみ,10まんボルト,シャドーボール,でんじは,ひかりのかべ,おくびょう,CS,90,85,75,115,100,115,0,0,0,252,0,252
1443,レベル50,50,8,8,エンテイ,ほのお,,シュカのみ,ほのおのキバ,おんがえし,ほえる,リフレクター,ようき,AS,115,115,85,90,75,100,0,252,0,0,0,252
1444,レベル50,50,8,8,スイクン,みず,,きあいのタスキ,なみのり,こごえるかぜ,あやしいかぜ,ミラーコート,おだやか,CD,100,75,115,90,115,85,0,0,0,252,252,0
1445,レベル50,50,8,8,レジロック,いわ,,たべのこし,いわなだれ,じしん,かわらわり,すなあらし,わんぱく,AB,80,100,200,50,100,50,0,252,252,0,0,0
1446,レベル50,50,8,8,レジアイス,こおり,,ラムのみ,れいとうビーム,シグナルビーム,チャージビーム,ドわすれ,ひかえめ,CD,80,50,100,100,200,50,0,0,0,252,252,0
1447,レベル50,50,8,8,レジスチル,はがね,,ラムのみ,ラスターカノン,10まんボルト,でんじは,ドわすれ,ひかえめ,HC,80,75,150,75,150,50,252,0,0,252,0,0
1448,レベル50,50,8,8,ラティアス,ドラゴン,エスパー,ラムのみ,サイコキネシス,りゅうのはどう,メロメロ,めいそう,おだやか,CD,80,80,90,110,130,110,0,0,0,252,252,0
1449,レベル50,50,8,8,ラティオス,ドラゴン,エスパー,きあいのハチマキ,サイコキネシス,りゅうのはどう,でんじは,めいそう,おだやか,CD,80,90,80,130,110,110,0,0,0,252,252,0
1450,レベル50,50,8,8,ヒードラン,ほのお,はがね,シュカのみ,ねっぷう,ラスターカノン,げんしのちから,こわいかお,ひかえめ,CD,91,90,106,130,106,77,0,0,0,252,252,0
1451,レベル50,50,8,8,クレセリア,エスパー,,あついいわ,サイコキネシス,ソーラービーム,つきのひかり,にほんばれ,ずぶとい,BD,120,70,120,75,130,85,0,0,252,0,252,0
1452,レベル50,50,8,8,レジギガス,ノーマル,,のんきのおこう,おんがえし,つばめがえし,でんじは,あやしいひかり,わんぱく,HBD,110,160,110,80,110,100,170,0,170,0,170,0
1453,レベル50,50,8,8,フリーザー,こおり,ひこう,ソクノのみ,ゆきなだれ,つばめがえし,からげんき,リフレクター,ゆうかん,AB,90,85,100,95,125,85,0,252,252,0,0,0
1454,レベル50,50,8,8,サンダー,でんき,ひこう,きあいのハチマキ,10まんボルト,げんしのちから,あやしいかぜ,ひかりのかべ,おくびょう,CS,90,90,85,125,90,100,0,0,0,252,0,252
1455,レベル50,50,8,8,ファイヤー,ほのお,ひこう,あついいわ,だいもんじ,ソーラービーム,はかいこうせん,にほんばれ,おくびょう,HC,90,100,90,125,85,90,252,0,0,252,0,0
1456,レベル50,50,8,8,ライコウ,でんき,,おうじゃのしるし,かみなりのキバ,かみくだく,アイアンヘッド,おんがえし,ようき,AS,90,85,75,115,100,115,0,252,0,0,0,252
1457,レベル50,50,8,8,エンテイ,ほのお,,おうじゃのしるし,ほのおのキバ,かみつく,アイアンヘッド,ストーンエッジ,ようき,AS,115,115,85,90,75,100,0,252,0,0,0,252
1458,レベル50,50,8,8,スイクン,みず,,おうじゃのしるし,たきのぼり,こおりのキバ,アイアンヘッド,かみつく,ようき,AS,100,75,115,90,115,85,0,252,0,0,0,252
1459,レベル50,50,8,8,レジロック,いわ,,するどいツメ,ほのおのパンチ,かみなりパンチ,れいとうパンチ,ドレインパンチ,いじっぱり,HA,80,100,200,50,100,50,252,252,0,0,0,0
1460,レベル50,50,8,8,レジアイス,こおり,,たべのこし,ゆきなだれ,アームハンマー,かげぶんしん,のろい,わんぱく,HB,80,50,100,100,200,50,252,0,252,0,0,0
1461,レベル50,50,8,8,レジスチル,はがね,,たべのこし,アイアンヘッド,どくどく,かげぶんしん,てっぺき,いじっぱり,HBD,80,75,150,75,150,50,170,0,170,0,170,0
1462,レベル50,50,8,8,ラティアス,ドラゴン,エスパー,たつじんのおび,ドラゴンクロー,しねんのずつき,じしん,つばめがえし,いじっぱり,AS,80,80,90,110,130,110,0,252,0,0,0,252
1463,レベル50,50,8,8,ラティオス,ドラゴン,エスパー,ラムのみ,ドラゴンクロー,シャドークロー,じしん,りゅうのまい,いじっぱり,AS,80,90,80,130,110,110,0,252,0,0,0,252
1464,レベル50,50,8,8,ヒードラン,ほのお,はがね,せんせいのツメ,アイアンヘッド,じしん,ストーンエッジ,かみくだく,いじっぱり,HA,91,90,106,130,106,77,252,252,0,0,0,0
1465,レベル50,50,8,8,クレセリア,エスパー,,ラムのみ,サイコキネシス,どくどく,かげぶんしん,つきのひかり,ずぶとい,HBD,120,70,120,75,130,85,170,0,170,0,170,0
1466,レベル50,50,8,8,レジギガス,ノーマル,,たべのこし,からげんき,しねんのずつき,かげぶんしん,みがわり,しんちょう,HBD,110,160,110,80,110,100,170,0,170,0,170,0
1467,レベル50,50,8,8,フリーザー,こおり,ひこう,ものしりメガネ,れいとうビーム,シグナルビーム,あやしいかぜ,みずのはどう,ひかえめ,BC,90,85,100,95,125,85,0,0,252,252,0,0
1468,レベル50,50,8,8,サンダー,でんき,ひこう,おうじゃのしるし,ドリルくちばし,たつまき,はがねのつばさ,とんぼがえり,ようき,AS,90,90,85,125,90,100,0,252,0,0,0,252
1469,レベル50,50,8,8,ファイヤー,ほのお,ひこう,パワフルハーブ,ゴッドバード,おんがえし,はがねのつばさ,とんぼがえり,いじっぱり,AS,90,100,90,125,85,90,0,252,0,0,0,252
1470,レベル50,50,8,8,ライコウ,でんき,,ものしりメガネ,かみなり,じんつうりき,シグナルビーム,あまごい,ひかえめ,CS,90,85,75,115,100,115,0,0,0,252,0,252
1471,レベル50,50,8,8,エンテイ,ほのお,,シュカのみ,だいもんじ,ソーラービーム,はかいこうせん,にほんばれ,ひかえめ,CS,115,115,85,90,75,100,0,0,0,252,0,252
1472,レベル50,50,8,8,スイクン,みず,,ラムのみ,ハイドロポンプ,ふぶき,シャドーボール,あられ,ずぶとい,BC,100,75,115,90,115,85,0,0,252,252,0,0
1473,レベル50,50,8,8,レジロック,いわ,,カゴのみ,ストーンエッジ,アームハンマー,ねむる,のろい,しんちょう,HD,80,100,200,50,100,50,252,0,0,0,252,0
1474,レベル50,50,8,8,レジアイス,こおり,,カゴのみ,れいとうビーム,ラスターカノン,げんしのちから,ねむる,ずぶとい,BC,80,50,100,100,200,50,0,0,252,252,0,0
1475,レベル50,50,8,8,レジスチル,はがね,,するどいツメ,シャドークロー,つばめがえし,かみなりパンチ,れいとうパンチ,いじっぱり,HA,80,75,150,75,150,50,252,252,0,0,0,0
1476,レベル50,50,8,8,ラティアス,ドラゴン,エスパー,ひかりのこな,サイコキネシス,れいとうビーム,エナジーボール,シャドーボール,おくびょう,CS,80,80,90,110,130,110,0,0,0,252,0,252
1477,レベル50,50,8,8,ラティオス,ドラゴン,エスパー,ひかりのこな,サイコキネシス,10まんボルト,れいとうビーム,エナジーボール,おくびょう,CS,80,90,80,130,110,110,0,0,0,252,0,252
